row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source
r00068,125,雹子,boq1tsy55,diē11tsy3;tseq7,,,True,result_all_converted.xlsx
r00069,125,冰雹,pin33boq5,gboq,,,True,result_all_converted.xlsx
r00070,125,天家,thien33ko52,ke1;ko1;ko1;ko1;cio1,天时天气,ʑtʰiẽkoi,True,result_all_converted.xlsx
r00071,125,晴天,jin11thien52,,,kdʑiŋtʰiẽ,True,result_all_converted.xlsx
r00072,125,皎致晴天,ciau33tsy55jin55thien52,tsy5;tsy5;tsy5;tsy5,晴空万里的天气,ilktɕiɒttsdʑiŋktʰilll,True,result_all_converted.xlsx
r00073,125,阴天,in33thien52,,,iŋtʰiẽ,True,result_all_converted.xlsx
r00074,125,阴叆天,in33a55thien52,,晴而多云的天气,,True,result_all_converted.xlsx
r00075,125,落雨天,loq1yu55thien52,,雨天,tloʔɦytʰiẽl,True,result_all_converted.xlsx
r00076,125,梅雨,me11yu55,,农历五月黄梅季节的连阴雨,kmɦyfl,True,result_all_converted.xlsx
r00077,125,养花天,yan115huo55thien52,,指春后半晴半雨有利于棉花生长的天气,ɦiaŋhuotʰitltk,True,result_all_converted.xlsx
r00078,125,黄梅天,waon11me55thien52,waon2,指农历五月多雨的潮湿天气,ɦuɒŋmtʰiẽfik,True,result_all_converted.xlsx
r00079,125,梅天,me11thien52,,指农历五月多雨的潮湿天气,mtʰiẽ,True,result_all_converted.xlsx
r00080,125,雾天,wu11thien11,,,kftʰiẽ,True,result_all_converted.xlsx
r00081,126,黄沙天,waon11so55thien52,waon2,扬沙天气,ibɦuɒŋsotʰiẽlk,True,result_all_converted.xlsx
r00082,126,霉𪑳天,me11tseon55thien52,,指黄梅时节衣物潮湿易长霉渍的天气,,True,result_all_converted.xlsx
r00083,126,返潮天,faen335dzau55thien52,,指黄梅时节石渗水墙壁发霉的天气,ifdtʰiitiktf,True,result_all_converted.xlsx
r00084,126,潮煞天,dzau11saeq5thien52,,指黄梅时节石渗水墙壁发霉的天气,lkdzɒsʔtʰiẽ,True,result_all_converted.xlsx
r00085,126,夏邋遢,gho11laeq1thaeq1,,指夏日人们多汗水，居所各处都显得不清洁的天气,,True,result_all_converted.xlsx
r00086,126,秋赖柴,chieu33la55za52,chieu1,指初秋时晴时雨的天气,kitiɤlazaklllllltti,True,result_all_converted.xlsx
r00087,126,秋老虎,chieu33lau55hu52,chieu1lau4;lau6,指立秋后仍然炎热的天气,fktiɤlɒhukfkklk,True,result_all_converted.xlsx
r00088,126,桂花𪑳,kue33huo33tseon33,,指农历八月桂花开放时虽已入秋仍然潮湿的天气,,True,result_all_converted.xlsx
r00089,126,地皮,di11bi11,,土地,lkidibill,True,result_all_converted.xlsx
r00090,126,地界,di11ka11,cia5;cia5,地区,dika,True,result_all_converted.xlsx
r00091,126,水川埭,sy335tsheen55da52,sy3;se3tshoen1da6;da6;da6;da6,河网地带,,True,result_all_converted.xlsx
r00092,126,河头水脚,gho11deu55sy55cian52,sy3;se3,指有河湖荡池的地方。,lɦodɤstiaŋulltiaʔ,True,result_all_converted.xlsx
r00093,126,平地,bin11di55,,,lbiŋdi,True,result_all_converted.xlsx
r00094,126,笡坡,chia33pho33,,上下坡,,True,result_all_converted.xlsx
r00095,126,坡地,pho33di55,,,lpoil,True,result_all_converted.xlsx
r00096,126,田地,dien11di55,,水田相对于旱地说,lẽillki,True,result_all_converted.xlsx
r00097,126,田,dien231,,水田相对于旱地说,llldiẽb,True,result_all_converted.xlsx
r00098,126,大田,do11dien11,do6,旧指自有的田，现指大片的田,kldodiẽltzkl,True,result_all_converted.xlsx
r00099,126,田脚,dien11ciaq5,,旧指租入耕种需要交租的田现指小块的水田,lldiẽtɕiaʔlfklttl,True,result_all_converted.xlsx
r00100,126,田畈,dien11paen55,paen5;faen5,地头成片的水田,lipæ̃tk,True,result_all_converted.xlsx
r00101,126,田爿,dien11baen52,,地头成片的水田,,True,result_all_converted.xlsx
r00102,126,田埭,dien11da55,da6;da6;da6;da6,地头成片的水田,lllklldidalik,True,result_all_converted.xlsx
r00103,126,田塍,dien11zeon52,,田间较高的小道,,True,result_all_converted.xlsx
r00104,126,田埂,dien11kan55,kan3;keon3,田间较高的小道,llldiẽkaŋ,True,result_all_converted.xlsx
r00105,126,湖墈田,wu11kheen55dien52,,湖边较高的水田,,True,result_all_converted.xlsx
r00106,127,烂水低田,laen11sy11ti11dien11,sy3;se3,常年积水无法排除的低田,tklæ̃stidifkll,True,result_all_converted.xlsx
r00107,127,𡏘沟,gho11keu11,,田间堆积土肥的浅坑,pt,True,result_all_converted.xlsx
r00108,127,地,di11,,旱地,di,True,result_all_converted.xlsx
r00109,127,园地,yoen11di55,,菜地,ɦdil,True,result_all_converted.xlsx
r00110,127,地条,di11diau11,trau1;diau2,田边菜地,didiɒll,True,result_all_converted.xlsx
r00111,127,田㽘,dien11gaon55,,畦间较低的小道,,True,result_all_converted.xlsx
r00112,127,熟地,zoq1di55,,经过多年耕种的土地,zoʔdil,True,result_all_converted.xlsx
r00113,127,荒地,huaon33di55,,,thuɒŋdil,True,result_all_converted.xlsx
r00114,127,生地,san33di55,san1;seon1,荒地,saŋdil,True,result_all_converted.xlsx
r00115,127,杂地,dzaq1di55,boaz,有石块的荒地,zaʔditft,True,result_all_converted.xlsx
r00116,127,沙地,so33di55,,海边含沙的耕地,lsodillk,True,result_all_converted.xlsx
r00117,127,陷沙地,ghaen11so11di11,ghaen6;yen6,能陷入人畜的沙地,ltɦsodillt,True,result_all_converted.xlsx
r00118,127,碱子地,kaen335tsy55di52,cien3;cien3tsy3;tseq7,盐碱地,fkæ̃tsʔdik,True,result_all_converted.xlsx
r00119,127,𡍪头,tshaeq3deu52,,边角地,,True,result_all_converted.xlsx
r00120,127,疄,lin231,,畦,,True,result_all_converted.xlsx
r00121,127,槽,zau231,za2;dzau2;zau2;zau2,地缝地沟,zɒt,True,result_all_converted.xlsx
r00122,127,坛场,daen11dzan52,daen2;daen2;doen2;doen2,可堆放什物的空旷地,ttŋddzaŋŋit,True,result_all_converted.xlsx
r00123,127,晒场,sa33dzan33,,晾晒农作物的场地,ɡŋ,True,result_all_converted.xlsx
r00124,127,山,saen52,,,s,True,result_all_converted.xlsx
r00125,127,山头,saen33deu55,,,sd,True,result_all_converted.xlsx
r00126,127,山顶,saen33tin33,tin3,,llsæ̃tiŋ,True,result_all_converted.xlsx
r00127,127,山脊,saen33ciq5,,,sktɕiʔt,True,result_all_converted.xlsx
r00128,127,山岗,saen33kaon52,,平坦的山顶,sæ̃kɒŋll,True,result_all_converted.xlsx
r00129,127,山腰,saen33iau55,,,,True,result_all_converted.xlsx
r00130,127,山脚,saen33ciaq5,,,kstɕiaʔ,True,result_all_converted.xlsx
r00131,127,山岙,saen52au55,,山间平地,,True,result_all_converted.xlsx
r00132,127,山峧,saen33gau55,,山间平地,llsɡɒ,True,result_all_converted.xlsx
r00133,127,峧里,gau11li11,li4;114;li4,高处山口,,True,result_all_converted.xlsx
r00134,127,山窠罗,saen33kho55lo52,,山沟,sæ̃kʰolo,True,result_all_converted.xlsx
r00135,128,山窝窝,saen33u55u52,tn;totn;to,山沟,so,True,result_all_converted.xlsx
r00136,128,山里,saen33li55,li4;114;li4,,slik,True,result_all_converted.xlsx
r00137,128,山里头,saen33li55deu52,li4;114;li4,,lsidɤ,True,result_all_converted.xlsx
r00138,128,里山,li115saen52,,指绍兴南部山区,,True,result_all_converted.xlsx
r00139,128,山洞,saen33don55,,,llsæ̃doŋ,True,result_all_converted.xlsx
r00140,128,地洞,di11don11,,,llldidoŋ,True,result_all_converted.xlsx
r00141,128,石宕,zaq1dan55,zaq8;zeoq8dan6;daon6,采石场,zaʔdɒŋ,True,result_all_converted.xlsx
r00142,128,溪沟,chi33keu52,,山溪,ʑitikɤl,True,result_all_converted.xlsx
r00143,128,溪滩,chi33thaen52,thaen5;thaen5,山溪,tɕʰitʰ,True,result_all_converted.xlsx
r00144,128,溪坑,chi33khan52,kheon1,山溪,ttɕʰikʰaŋ,True,result_all_converted.xlsx
r00145,128,石䃮,zaq1daeq5,zaq8;zeoq8,溪沟上过人时供踏脚的石块,,True,result_all_converted.xlsx
r00146,128,泉水,jien11sy55,sy3;se3,,kdʑis,True,result_all_converted.xlsx
r00147,128,瀑布,bau11pu11,gboqpu5,,ikboʔpu,True,result_all_converted.xlsx
r00148,128,海,he335,,,ih,True,result_all_converted.xlsx
r00149,128,海涂,he335du52,du2,河流入海处的浅滩,tsht,True,result_all_converted.xlsx
r00150,128,沙滩,so33thaen52,thaen5;thaen5,,lsotʰl,True,result_all_converted.xlsx
r00151,128,海白地,he335baq5di52,,是海边的沙地退潮后呈白色可围垦成良田,hbaʔdillillll,True,result_all_converted.xlsx
r00152,128,潮水,dzau11sy55,sy3;se3,,kdzɒs,True,result_all_converted.xlsx
r00153,128,浪头,laon11deu11,,,llɒŋdɤt,True,result_all_converted.xlsx
r00154,128,波浪,po33laon55,,,,True,result_all_converted.xlsx
r00155,128,河港,gho11kaon55,,,tkɦokɒŋlklis,True,result_all_converted.xlsx
r00156,128,湖港,wu11kaon55,,,ɦkɒŋ,True,result_all_converted.xlsx
r00157,128,汊港,tsho33kaon33,,河流斜穿入湖处,istsʰokɒŋfli,True,result_all_converted.xlsx
r00158,128,㶇,wan11,wan2;wan6;wan6;uan1,小河现多用于地名,tɦuŋutlltʰ,True,result_all_converted.xlsx
r00159,128,浦,phu335,,流入湖荡的小河,pʰuflf,True,result_all_converted.xlsx
r00160,128,渎,doq23,,小沟,doʔ,True,result_all_converted.xlsx
r00161,128,溇,leu113,,河浜断头不通的地方,lɤlkll,True,result_all_converted.xlsx
r00162,128,湖,wu231,,,ɦu,True,result_all_converted.xlsx
r00163,128,湖荡,wu11dan55,dan6;daon4;daon4;daon4;ddon4;daon6,,əɦudɒŋ,True,result_all_converted.xlsx
r00164,129,荡,dan11,dan6;daon4;daon4;daon4;ddon4;daon6,小湖可种菱养鱼,dŋnl,True,result_all_converted.xlsx
r00165,129,锻,toen33,,深潭,t,True,result_all_converted.xlsx
r00166,129,水汪凼,sy335uaon55daon52,sy3;se3uo52,水坑,,True,result_all_converted.xlsx
r00167,129,大水,do11sy11,do6sy3;se3,洪水,kdosʔltk,True,result_all_converted.xlsx
r00168,129,涂,du231,du2,河湖中的小洲,du,True,result_all_converted.xlsx
r00169,129,岸顶头,ngeen11teon11deu11,tin3,河岸,iŋtəŋiŋd,True,result_all_converted.xlsx
r00170,129,河滩,gho11thaen52,thaen5;thaen5,,pɦotʰ,True,result_all_converted.xlsx
r00171,129,河沿,gho11yen52,yen2;yen6,头河边,lɦoɦiẽdɤilil,True,result_all_converted.xlsx
r00172,129,河墈,gho11kheen52,,头陡峻的河岸,,True,result_all_converted.xlsx
r00173,129,河埠头,gho11bu55deu52,,河上可供上下船洗衣洗菜的小码头,tllɦobllf,True,result_all_converted.xlsx
r00174,129,埠头,bu11deu11,,河上可供上下船洗衣洗菜的小码头,lbud,True,result_all_converted.xlsx
r00175,129,桥,jiau231,,,dʑiɒ,True,result_all_converted.xlsx
r00176,129,桥头,jiau11deu52,,桥边,ldii,True,result_all_converted.xlsx
r00177,129,桥脚,jiau11ciaq5,,桥档和岸的结合处,tldʑiʔtɕiaʔftʰfllit,True,result_all_converted.xlsx
r00178,129,堍头,thu33deu33,,桥梁起级的地方,ttʰudt,True,result_all_converted.xlsx
r00179,129,城墙,dzeon11jian52,,,tdzəŋdʑiaŋ,True,result_all_converted.xlsx
r00180,129,堤,di231,,,tdi,True,result_all_converted.xlsx
r00181,129,箭头,cien33deu33,,,tɕiẽdɤlllttllfklki,True,result_all_converted.xlsx
r00182,129,坝,po33,,筑石拦水以提高水位但船只因此需靠人力拖拉过坝,lpozkzkllblltt,True,result_all_converted.xlsx
r00183,129,堰,ien33,,低坝,iẽ,True,result_all_converted.xlsx
r00184,129,埂城,kan335dzeon52,kan3;keon3,离河远的堤,tkaŋdzəŋitl,True,result_all_converted.xlsx
r00185,129,海塘,he335daon52,,海堤,khdɒŋt,True,result_all_converted.xlsx
r00186,129,堤塘,di11daon52,,,didɒŋ,True,result_all_converted.xlsx
r00187,129,闸,zaeq23,,指水闸,zʔk,True,result_all_converted.xlsx
r00188,129,树林,zhiu11lin11,,蓬,ftkiʑyliŋboŋʔ,True,result_all_converted.xlsx
r00189,129,树蓬,zhiu11bon11,,,kliʑyboŋ,True,result_all_converted.xlsx
r00190,129,竹林,tsoq3lin52,,,ktsoʔliŋ,True,result_all_converted.xlsx
r00191,130,竹林蓬,tsoq3lin55bon52,,,tkitsoʔliŋboŋ,True,result_all_converted.xlsx
r00192,130,草地,tshau335di52,,,tsʰɒdi,True,result_all_converted.xlsx
r00193,130,畈里,paen55li52,paen5;faen5li4;114;li4,指田野之间,lplillll,True,result_all_converted.xlsx
r00194,130,野地,ya115di52,,野外,lɦiadi,True,result_all_converted.xlsx
r00195,130,景致,cin335tsy52,tsy5;tsy5;tsy5;tsy5,风景,tɕiŋtsii,True,result_all_converted.xlsx
r00196,130,禹陵,yu115lin52,,传说中上古时夏禹埋骨之处在城外东南郊,ɦyliŋtilllzyʔt,True,result_all_converted.xlsx
r00197,130,兰亭,laen11din52,,相传东晋王羲之曾在此与宾客聚会记有兰亭集序在城外西南郊,ldiŋtik,True,result_all_converted.xlsx
r00198,130,沈园,seen335yoen52,,相传南宋陆游曾在园中为前妻题词钗头凤在城内东部,kiitl,True,result_all_converted.xlsx
r00199,130,东湖,ton33wu52,,汉以后在当地采石凿成深湖以陡崖壁立湖水澄碧驰名。在城外东郊,ltoŋɦullkiilliti,True,result_all_converted.xlsx
r00200,130,鉴湖,cien33wu33,cien5;cien5,自汉以来鉴湖行舟即有人在镜中舟行画中之称在城外西郊,tɕiɦulllillll,True,result_all_converted.xlsx
r00201,130,金子,cin33tsy55,tsy3;tseq7,,ftɕiŋts,True,result_all_converted.xlsx
r00202,130,白金,baq1cin52,,铂,baʔtɕiŋl,True,result_all_converted.xlsx
r00203,130,银子,gnin11tsy55,tsy3;tseq7,,lȵiŋts,True,result_all_converted.xlsx
r00204,130,铜,don231,,,illdoŋ,True,result_all_converted.xlsx
r00205,130,紫铜,tsy335don52,,纯铜,tltsdoŋ,True,result_all_converted.xlsx
r00206,130,白铜,baq1don52,,铜镍合金,lltlbaʔdoŋilt,True,result_all_converted.xlsx
r00207,130,黄铜,huaon33don52,waon2,铜锌合金,ɦuɒŋdoŋ,True,result_all_converted.xlsx
r00208,130,铁,thiq45,,,tʰiʔ,True,result_all_converted.xlsx
r00209,130,生铁,san33thiq5,san1;seon1,,lksaŋtʰiʔ,True,result_all_converted.xlsx
r00210,130,熟铁,zoq1thiq5,,,lzoʔtʰiʔ,True,result_all_converted.xlsx
r00211,130,钢,kaon52,,,lkɒŋ,True,result_all_converted.xlsx
r00212,130,铅,khaen52,,,lkʰ,True,result_all_converted.xlsx
r00213,131,镴,laeq23,,锡一般指锡合金,iʔʔ,True,result_all_converted.xlsx
r00214,131,钢宗,kaon33tson52,,指铝合金,fkɒŋtsoŋ,True,result_all_converted.xlsx
r00215,131,玉,gnioq23,,,lnioʔ,True,result_all_converted.xlsx
r00216,131,玉石,gnioq1zaq5,zaq8;zeoq8,,liioʔzaʔi,True,result_all_converted.xlsx
r00217,131,水晶,sy335cin52,sy3;se3,,kstɕiŋ,True,result_all_converted.xlsx
r00218,131,翡翠,fi335tshe52,,,fittsʰ,True,result_all_converted.xlsx
r00219,131,玛瑙,mo115nau52,,,fmoɒ,True,result_all_converted.xlsx
r00220,131,珊瑚,saen33wu52,,,sɦ,True,result_all_converted.xlsx
r00221,131,珍珠,tseen33ciu52,,,fktsẽtɕy,True,result_all_converted.xlsx
r00222,131,硫黄,lieu11waon52,waon2,,liliʔɦuɒŋs,True,result_all_converted.xlsx
r00223,131,矾,vaen231,,,væ̃,True,result_all_converted.xlsx
r00224,131,明矾,min11vaen52,meen4;min2,,lllmiŋv,True,result_all_converted.xlsx
r00225,131,吸铁石,shiq3thiq5zaq54,zaq8;zeoq8,磁石,llkkiɕiʔtʰiʔzaʔi,True,result_all_converted.xlsx
r00226,131,气,chi33,,空气,tɕʰi,True,result_all_converted.xlsx
r00227,131,水,sy335,sy3;se3,,ks,True,result_all_converted.xlsx
r00228,131,石头,zaq1deu52,zaq8;zeoq8,,izaʔdɤ,True,result_all_converted.xlsx
r00229,131,石子,zaq1tsy55,zaq8;zeoq8tsy3;tseq7,小石头,ifzaʔtsil,True,result_all_converted.xlsx
r00230,131,鹅卵石,ngo11loen55zaq54,1o4;loen4zaq8;zeoq8,,liŋolzaʔ,True,result_all_converted.xlsx
r00231,131,石块,zaq1khue55,zaq8;zeoq8,,ʔ,True,result_all_converted.xlsx
r00232,131,石条,zaq1diau52,zaq8;zeoq8trau1;diau2,,zaʔdi,True,result_all_converted.xlsx
r00233,131,石板,zaq1paen55,zaq8;zeoq8,,izaʔpæ̃,True,result_all_converted.xlsx
r00234,131,呛爿石,chian33baen33zaq3,zaq8;zeoq8,石片,ltiaŋbzaʔi,True,result_all_converted.xlsx
r00235,131,沙,so52,,沙子,so,True,result_all_converted.xlsx
r00236,131,石沙,zaq1so52,zaq8;zeoq8,沙石,dlzaʔsoi,True,result_all_converted.xlsx
r00237,131,沙泥,so33gni52,gni2;gni6,多沙石的泥土,soŋilf,True,result_all_converted.xlsx
r00238,131,泥沙,gni11so52,gni2;gni6,,ŋiso,True,result_all_converted.xlsx
r00239,131,陷沙,ghaen11so11,ghaen6;yen6,陷人的稀泥沙,lɦæ̃solffl,True,result_all_converted.xlsx
r00240,131,湖泥,wu11gni52,gni2;gni6,泥巴,tɦuʔni,True,result_all_converted.xlsx
r00241,132,烂湖泥,laen11wu11gni11,gni2;gni6,稀泥巴,kilɦunitl,True,result_all_converted.xlsx
r00242,132,埲尘,bon115dzeen52,dzeen2;zeen2,,tlboŋlz,True,result_all_converted.xlsx
r00243,132,灰,hue52,,灰烬,huk,True,result_all_converted.xlsx
r00244,132,锈,shieu33,,指铁锈,ɕikf,True,result_all_converted.xlsx
r00245,132,铜绿,don11loq5,,指铜锈,doŋloʔt,True,result_all_converted.xlsx
r00246,132,埃糟,e33tsau52,a1;e1,垃圾,s,True,result_all_converted.xlsx
r00247,132,垃圾,laeq1saeq5,,垃圾,itklʔsʔ,True,result_all_converted.xlsx
r00248,132,摞渣,lo115tso52,,渣子,,True,result_all_converted.xlsx
r00249,132,白花,baq1huo52,,白色的霉斑,baʔhuof,True,result_all_converted.xlsx
r00250,132,乌花,u33huo52,,黑色的霉斑,uhuotttf,True,result_all_converted.xlsx
r00251,132,火,hu335,,,khu,True,result_all_converted.xlsx
r00252,132,烟头,ien33deu52,,烟,idl,True,result_all_converted.xlsx
r00253,132,汽吼水,chi33heu33sy33,sy3;se3,水蒸气,fktɕʰihɤsʔik,True,result_all_converted.xlsx
r00254,132,水泡泡,sy335phau55phau52,sy3;se3,泡泡,ktspʰɒpʰɒ,True,result_all_converted.xlsx
r00255,132,泡泡,phau33phau52,phau1;phau5;phau5;phau5phau1;phau5;phau5;phau5,,pʰɒpʰɒ,True,result_all_converted.xlsx
r00256,132,乏乏,vaeq1vaeq5,,沫儿,vʔvʔkl,True,result_all_converted.xlsx
r00257,132,浡乏,beq1vaeq5,,,,True,result_all_converted.xlsx
r00258,132,光头,kuaon33deu52,kuaon1,光线,kuɒŋdɤ,True,result_all_converted.xlsx
r00259,132,亮光,lian11kuaon11,kuaon1,指从暗处看到的光线,iaŋkuɒŋkktfl,True,result_all_converted.xlsx
r00260,132,影光,in335kuaon52,kuaon1,影子,iŋkuɒŋ,True,result_all_converted.xlsx
r00261,132,亮头,lian11deu11,,明亮处,liaŋdl,True,result_all_converted.xlsx
r00262,132,暗头,een33deu33,,暗处,dɤ,True,result_all_converted.xlsx
r00263,132,颜色,ngaen11seoq5,ngaen2;yen2,,dŋæ̃səʔ,True,result_all_converted.xlsx
r00264,132,声响,seon33shian55,,,fsəŋiaŋ,True,result_all_converted.xlsx
r00265,132,声音,seon33in52,,,səŋiŋ,True,result_all_converted.xlsx
r00266,132,应声,in33seon52,in5;i1;in5,回声回响,iiŋsəŋill,True,result_all_converted.xlsx
r00267,132,热度,gniq1du55,gbop,温度,kniʔdul,True,result_all_converted.xlsx
r00268,133,块头,khue33deu33,,块儿,tkʰudɤtk,True,result_all_converted.xlsx
r00269,133,原块头,gnioen11khue55deu52,ghioen2;gnioen2,整块半块头我吃要吃咯,itikʰuiɤtkllll,True,result_all_converted.xlsx
r00270,133,半块头,poen33khue33deu33,,半块儿,lklpkʰudkl,True,result_all_converted.xlsx
r00271,133,坺头,baeq1deu52,,稍大的块儿,,True,result_all_converted.xlsx
r00272,133,颗粒,kho33leq5,liq8;liq8;6;6,粒儿,ikʰolʔiʔkl,True,result_all_converted.xlsx
r00273,133,末屑,meq1soeq5,meq8;meq8;meq8;mhiq7sriiq7;soeq7,末儿,kʔsøʔ,True,result_all_converted.xlsx
r00274,133,粉末屑,feen335meq5soeq54,meq8;meq8;meq8;mhiq7sriiq7;soeq7,,lfmʔsøʔ,True,result_all_converted.xlsx
r00275,133,粉末头,feen335meq5deu52,meq8;meq8;meq8;mhiq7,,kfẽmʔdɤ,True,result_all_converted.xlsx
r00276,133,粉,feen335,,面儿,f,True,result_all_converted.xlsx
r00277,133,洞眼,don11ngaen11,,眼儿,ilkdoŋŋæ̃lll,True,result_all_converted.xlsx
r00278,133,汪凼,uaon33daon55,uo52,函坑儿,,True,result_all_converted.xlsx
r00279,133,缝道,von11da55,von2;von6da4;dau4,缝儿,iivoŋdal,True,result_all_converted.xlsx
r00280,133,壳盝,khoq3loq5,,壳儿小盒,,True,result_all_converted.xlsx
r00281,133,迹足,ciq3tsoq5,,痕迹,itiʔtsoʔi,True,result_all_converted.xlsx
r00282,133,丝绺,sy33lieu55,,纹路,,True,result_all_converted.xlsx
r00283,133,印,in33,,印儿,liŋtl,True,result_all_converted.xlsx
r00284,133,气息,chi33shiq3,,气味,lttɕiɕiʔlk,True,result_all_converted.xlsx
r00285,133,味道,bi11dau11,b1o;mi6;mi6;vi6da4;dau4,味儿,tɡ,True,result_all_converted.xlsx
r00286,133,奶花香,na115huo55shian52,na4;nha5,指乳臭,nahuoɕiaŋ,True,result_all_converted.xlsx
r00287,133,腥气,shin33chi55,,指鱼腥味,ɕiŋtifl,True,result_all_converted.xlsx
r00288,133,霉𪑳气,me11tseon55chi52,,霉味儿,,True,result_all_converted.xlsx
r00289,133,咸蒿气,ghaen11hau55chi52,ghaen2;ghaen2;yen2;yen2,盐霉变的气味,fhtil,True,result_all_converted.xlsx
r00290,133,烟火气,ien33hu55chi52,,食物中的柴烟味儿,kiẽhuttʰiftllk,True,result_all_converted.xlsx
r00291,133,油蒿气,yeu11hau55chi52,yeu2;yeu6,熬油时的味儿,til,True,result_all_converted.xlsx
r00292,133,日头气,gni11deu11chi11,gni6;zeq8;zeq8;gniq8,炽热的路面被阵雨淋后散发的气味：落得场阵头，街路高头一股~,ŋiʔdtiflkʔ,True,result_all_converted.xlsx
r00293,133,日蒲气,gni11bu11chi11,gni6;zeq8;zeq8;gniq8bu2;bu2,炽热的路面被阵雨淋后散发的气味：落得场阵头，街路高头一股~,iiʔbustɕʰii,True,result_all_converted.xlsx
r00294,133,恶药头气,oq3yaq5deu55chi55,bo,塑料制品等燃烧时的恶臭,ioʔɦiaʔɤtiflkll,True,result_all_converted.xlsx
r00295,134,𪑳餲头气,tseon335eq5deu55chi52,,指霉味儿：干菜霉哉，一股~,,True,result_all_converted.xlsx
r00296,134,臊臭,sau33tsheu55,,指羊臊味,sɒtsʰɤkllk,True,result_all_converted.xlsx
r00297,134,羊臊臭,yan11sau55tsheu52,,指羊臊味,ʑɦiaŋsɒtsʰɤs,True,result_all_converted.xlsx
r00298,134,腥臭,shin33tsheu55,,指狐臭味,ɕiŋtsɤklk,True,result_all_converted.xlsx
r00299,134,汗酸臭,gheen11soen11tsheu11,,汗臭味儿,iɦẽtsʰllʑ,True,result_all_converted.xlsx
r00300,134,酸胮臭,soen33phaon55tsheu52,kaon3;ghaon2;ghaon4;ghaon4;ghaon4;ciaon3,酸臭变质的味儿,spʰɒŋtsʰtiil,True,result_all_converted.xlsx
r00301,134,水粕臭,sy335phaq5tsheu52,sy3;se3,蔬菜浸泡变质的味儿,kkspʰaʔtsʰɤtflk,True,result_all_converted.xlsx
r00302,134,石牛头臭,zaq1gnieu55deu55tsheu55,zaq8;zeoq8,指从事体力劳动时身上的汗臭味儿,zaʔiditsʰkilllkl,True,result_all_converted.xlsx
r00303,134,乌焦毛头臭,u33ciau55mhau55deu55tsheu33,mhau1;mau2,指棉织品烤糊时的气味：尿布头烘得有些~带哉,utoiɒɒdiitsʰklktktt,True,result_all_converted.xlsx
r00304,134,时光,zy11kuaon52,kuaon1,时候,llzkuɒŋll,True,result_all_converted.xlsx
r00305,134,晨光,zeen11kuaon52,kuaon1,时候,zẽkuɒŋ,True,result_all_converted.xlsx
r00306,134,时世,zy11sy55,,时代世道：伊年纪大哉，勿满意咯事体多哉，话道~也勿对哉,tlzstiikltt,True,result_all_converted.xlsx
r00307,134,工夫,kuon33fu52,,耗费的时间：伊做做蛮蛮快咯：嘦一歇~好唻,lkkuoŋfutlillft,True,result_all_converted.xlsx
r00308,134,前世,zhien11sy55,zhien2;zhien2,旧时迷信指上一辈子,llʑiẽslllttilkf,True,result_all_converted.xlsx
r00309,134,下世,gho115sy52,gho4;gho6;yo4,旧时迷信指下一辈子,tɦolsllllitd,True,result_all_converted.xlsx
r00310,134,开朝,khe33tsau52,tsau1;dzau2,从前,kʰts,True,result_all_converted.xlsx
r00311,134,开台,khe33the52,de2,从前,ʔkʰd,True,result_all_converted.xlsx
r00312,134,落莫,loq1moq5,,从前,tloʔmoʔ,True,result_all_converted.xlsx
r00313,134,老式,lau115seq54,lau4;lau6seoq7;seoq7,从前,lɒsəʔ,True,result_all_converted.xlsx
r00314,134,老底子,lau115ti55tsy52,lau4;lau6ti3;ti3;ti3tsy3;tseq7,从前,ltflɒtilts,True,result_all_converted.xlsx
r00315,134,老辈手里,lau115pe55seu55li52,lau4;lau6li4;114;li4,从前,llɒpsɤli,True,result_all_converted.xlsx
r00316,134,古辈手里,ku335pe55seu55li52,li4;114;li4,从前,tʰkupsɤli,True,result_all_converted.xlsx
r00317,134,难,naen231,naen2;naen6,现在如今,næ̃tsɒ,True,result_all_converted.xlsx
r00318,134,难朝,naen11tsau52,naen2;naen6tsau1;dzau2,现在如今,,True,result_all_converted.xlsx
r00319,134,难番,naen11faen52,naen2;naen6,现在如今,fnf,True,result_all_converted.xlsx
r00320,135,葛卯,keq3mau55,mau4;mau4,现在如今,lkʔ,True,result_all_converted.xlsx
r00321,135,头卯,deu11mau55,mau4;mau4,刚,ldɤmɒt,True,result_all_converted.xlsx
r00322,135,下卯,gho115mau52,gho4;gho6;yo4mau4;mau4,下次：偌葛卯勿成功，~来过，将来有机会再话。,ɦoɒlkkʔ,True,result_all_converted.xlsx
r00323,135,呆歇,nge115shiq54,te1;nge2,过一会儿,,True,result_all_converted.xlsx
r00324,135,之前,tsy33zhien52,zhien2;zhien2,置于有关词语之后伊出门交代出带咯,ttsʑiẽliiifl,True,result_all_converted.xlsx
r00325,135,之后,tsy33gheu55,gheu4;gheu4;gheu4;gheu6,置于有关词语之后伊屋里搬过还唔有来过,tsɦɤuliltil,True,result_all_converted.xlsx
r00326,135,初初,tshu33tshu52,,最初,ŋtsʰtsʰtsʰutsʰu,True,result_all_converted.xlsx
r00327,135,最近,tse55jin113,,,tsdʑiŋ,True,result_all_converted.xlsx
