row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source
r01544,175,棉花絮,mien11huo55shi52,eie,,ʑmiẽhuoɕiʑʑ,True,result_all_converted.xlsx,miẽ¹¹huɒ⁵⁵ɕi⁵²,ok,rule_from_trusted_wupin
r01545,175,棉絮,mien11shi55,eie,,,True,result_all_converted.xlsx,miẽ¹¹ɕi⁵⁵,ok,rule_from_trusted_wupin
r01546,175,人造棉,zeen11zau55mien52,gnin2,,zzɒmiẽ,True,result_all_converted.xlsx,zẽ¹¹zɤ⁵⁵miẽ⁵²,ok,rule_from_trusted_wupin
r01547,175,花布,huo33pu55,pu5,,huopu,True,result_all_converted.xlsx,huɒ³³pu⁵⁵,ok,rule_from_trusted_wupin
r01548,175,棉绸,mien11dzeu52,,,miẽdz,True,result_all_converted.xlsx,miẽ¹¹dzə⁵²,ok,rule_from_trusted_wupin
r01549,176,斜纹,zhia11veen52,,,yʑiavẽʔ,True,result_all_converted.xlsx,ʑia¹¹vẽ⁵²,ok,rule_from_trusted_wupin
r01550,176,卡其,kha335ji52,,,llkʰadii,True,result_all_converted.xlsx,kʰa³³⁵dʑi⁵²,ok,rule_from_trusted_wupin
r01551,176,哔叽,piq3ci52,,,,True,result_all_converted.xlsx,piʔ³tɕi⁵²,ok,rule_from_trusted_wupin
r01552,176,府绸,fu335dzeu52,,,kffudzɤ,True,result_all_converted.xlsx,fu³³⁵dzə⁵²,ok,rule_from_trusted_wupin
r01553,176,的确良,tiq3chioeq5lian52,khoq7;khoq7;lhouv;leeie,,ftiʔkʰoʔliaŋ,True,result_all_converted.xlsx,tiʔ³tɕʰiøʔ⁵liaŋ⁵²,ok,rule_from_trusted_wupin
r01554,176,纺绸,faon335dzeu52,,,fɒŋdzɤs,True,result_all_converted.xlsx,fɒŋ³³⁵dzə⁵²,ok,rule_from_trusted_wupin
r01555,176,双丝,saon33sy52,,,,True,result_all_converted.xlsx,sɒŋ³³sɿ⁵²,ok,rule_from_trusted_wupin
r01556,176,富春纺,fu33tsheen33faon33,,,ftsʰẽfŋflkkl,True,result_all_converted.xlsx,fu³³tsʰẽ³³fɒŋ³³,ok,rule_from_trusted_wupin
r01557,176,一种绸子,iq3tson55dzeu55tsy52,tson3;tson5tsy3;tseq7,常用来做衣服里子,,True,result_all_converted.xlsx,iʔ³tsoŋ⁵⁵dzə⁵⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r01558,176,缎子,doen11tsy11,tsy3;tseq7,,dø̃ts,True,result_all_converted.xlsx,dø̃¹¹tsɿ¹¹,ok,rule_from_trusted_wupin
r01559,176,夏布,gho11pu11,pu5,,iiɦopu,True,result_all_converted.xlsx,ɦɒ¹¹pu¹¹,ok,rule_from_trusted_wupin
r01560,176,麻纱,mo11so52,mo2;mo2;mo2;mo2,,kmoso,True,result_all_converted.xlsx,mɒ¹¹sɒ⁵²,ok,rule_from_trusted_wupin
r01561,176,香云纱,shian33yoen55so52,yoen2,,fɕiaŋɦiøso,True,result_all_converted.xlsx,ɕiaŋ³³ɦiø̃⁵⁵sɒ⁵²,ok,rule_from_trusted_wupin
r01562,176,拷皮,khau33bi52,,,kʰɒbi,True,result_all_converted.xlsx,kʰɤ³³bi⁵²,ok,rule_from_trusted_wupin
r01563,176,线呢,shien33gni33,,,lɕiẽȵi,True,result_all_converted.xlsx,ɕiẽ³³ȵi³³,ok,rule_from_trusted_wupin
r01564,176,绒布,gnion11pu55,pu5,,inioŋpu,True,result_all_converted.xlsx,ȵioŋ¹¹pu⁵⁵,ok,rule_from_trusted_wupin
r01565,176,灯芯绒,teon33gnion52,,,təŋɕiŋioŋ,True,result_all_converted.xlsx,təŋ³³ȵioŋ⁵²,ok,rule_from_trusted_wupin
r01566,176,骆驼绒,loq1do55gnion52,,,flloʔdonioŋ,True,result_all_converted.xlsx,loʔ¹dɒ⁵⁵ȵioŋ⁵²,ok,rule_from_trusted_wupin
r01567,176,呢,gni231,,,llni,True,result_all_converted.xlsx,ȵi²³¹,ok,rule_from_trusted_wupin
r01568,176,毛货,mhau33hu55,mhau1;mau2,,mɒʔhu,True,result_all_converted.xlsx,hmɤ³³hu⁵⁵,ok,rule_from_trusted_wupin
r01569,176,毛线,mhau33shien55,mhau1;mau2,,mɒɕiẽ,True,result_all_converted.xlsx,hmɤ³³ɕiẽ⁵⁵,ok,rule_from_trusted_wupin
r01570,176,丝绵,sy33mien52,,,simi,True,result_all_converted.xlsx,sɿ³³miẽ⁵²,ok,rule_from_trusted_wupin
r01571,176,皮货,bi11hu55,,,bihu,True,result_all_converted.xlsx,bi¹¹hu⁵⁵,ok,rule_from_trusted_wupin
r01572,176,狐皮,wu11bi52,,,ɦbi,True,result_all_converted.xlsx,ɦu¹¹bi⁵²,ok,rule_from_trusted_wupin
r01573,176,貂皮,tiau33bi52,,,tiɒbi,True,result_all_converted.xlsx,tiɤ³³bi⁵²,ok,rule_from_trusted_wupin
r01574,176,水獭皮,sy335thaeq5bi52,sy3;se3,,kstʰʔbi,True,result_all_converted.xlsx,sɿ³³⁵tʰæʔ⁵bi⁵²,ok,rule_from_trusted_wupin
r01575,176,灰鼠,hue33tshy55,tshy3;chiu3,,kthutyfi,True,result_all_converted.xlsx,huᴇ³³tsʰɿ⁵⁵,ok,rule_from_trusted_wupin
r01576,176,黄鼠狼皮,huaon33tshy55laon55bi52,waon2tshy3;chiu3,,tɦuɒŋtsʰlɒŋbi,True,result_all_converted.xlsx,huɒŋ³³tsʰɿ⁵⁵lɒŋ⁵⁵bi⁵²,ok,rule_from_trusted_wupin
r01577,176,羊皮,yan11bi52,,,liɦiaŋbi,True,result_all_converted.xlsx,ɦaŋ¹¹bi⁵²,ok,rule_from_trusted_wupin
r01578,176,狗皮,keu335bi52,,,tkbi,True,result_all_converted.xlsx,kə³³⁵bi⁵²,ok,rule_from_trusted_wupin
r01579,176,零头布,ihin33deu55pu52,lin2pu5,布头儿,liŋdɤpu,True,result_all_converted.xlsx,hiŋ³³də⁵⁵pu⁵²,ok,rule_from_trusted_wupin
r01580,177,衣裳,i33zaon52,,衣服也只指上衣,izɒŋtl,True,result_all_converted.xlsx,i³³zɒŋ⁵²,ok,rule_from_trusted_wupin
r01581,177,制服,tsy33voq3,tsy5;tsy5,,tsvoʔ,True,result_all_converted.xlsx,tsɿ³³voʔ³,ok,rule_from_trusted_wupin
r01582,177,便衣,bien11i52,bien6,便服,ibiẽi,True,result_all_converted.xlsx,biẽ¹¹i⁵²,ok,rule_from_trusted_wupin
r01583,177,西装,shi33tsaon52,,西服,tfɕitsɒŋ,True,result_all_converted.xlsx,ɕi³³tsɒŋ⁵²,ok,rule_from_trusted_wupin
r01584,177,单衣裳,taen33i55zaon52,taen1;zeen4;zeen4;zoen4,单的上衣,tæ̃izɒŋl,True,result_all_converted.xlsx,tæ̃³³i⁵⁵zɒŋ⁵²,ok,rule_from_trusted_wupin
r01585,177,单布衫,taen33pu55saen52,taen1;zeen4;zeen4;zoen4pu5,单的中式上衣,,True,result_all_converted.xlsx,tæ̃³³pu⁵⁵sæ̃⁵²,ok,rule_from_trusted_wupin
r01586,177,布衫,pu33saen33,pu5,,kpusæ̃,True,result_all_converted.xlsx,pu³³sæ̃³³,ok,rule_from_trusted_wupin
r01587,177,大衫,da11saen11,do6,,kkdosæ̃,True,result_all_converted.xlsx,da¹¹sæ̃¹¹,ok,rule_from_trusted_wupin
r01588,177,长衫,tsan335saen52,tsan3;dzan2,,dzaŋlsæ̃,True,result_all_converted.xlsx,tsaŋ³³⁵sæ̃⁵²,ok,rule_from_trusted_wupin
r01589,177,旗袍,ji11bau52,,,idʑiʔʔbɒ,True,result_all_converted.xlsx,dʑi¹¹bɤ⁵²,ok,rule_from_trusted_wupin
r01590,177,罩衫,tsau33saen33,,罩衣,tssæ̃,True,result_all_converted.xlsx,tsɤ³³sæ̃³³,ok,rule_from_trusted_wupin
r01591,177,罩裤,tsau33khu33,,,tskʰu,True,result_all_converted.xlsx,tsɤ³³kʰu³³,ok,rule_from_trusted_wupin
r01592,177,短打,toen335to52,to3;tan3,,itøttaŋ,True,result_all_converted.xlsx,tø̃³³⁵tɒ⁵²,ok,rule_from_trusted_wupin
r01593,177,外衫,nga11saen11,nga6;wa6,外穿的上衣,ŋasl,True,result_all_converted.xlsx,ŋa¹¹sæ̃¹¹,ok,rule_from_trusted_wupin
r01594,177,衬衫,tsheen33saen33,tshoen5;tshoen5,,ttsʰs,True,result_all_converted.xlsx,tsʰẽ³³sæ̃³³,ok,rule_from_trusted_wupin
r01595,177,小,shiau335,,布衫中式内衣,ɕiɒpusæ̃l,True,result_all_converted.xlsx,ɕiɤ³³⁵,ok,rule_from_trusted_wupin
r01596,177,小布衫裤,shiau335pu55saen55khu52,pu5,整套的中式内衣裤,ippusæ̃skʰuitl,True,result_all_converted.xlsx,ɕiɤ³³⁵pu⁵⁵sæ̃⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01597,177,汗衫,gheen11saen11,,,kɦs,True,result_all_converted.xlsx,ɦẽ¹¹sæ̃¹¹,ok,rule_from_trusted_wupin
r01598,177,汗背心,gheen11pe11shin11,pe1;pe5;pe5;be6;be6;be6,,ɦẽpɕiŋ,True,result_all_converted.xlsx,ɦẽ¹¹pᴇ¹¹ɕiŋ¹¹,ok,rule_from_trusted_wupin
r01599,177,背心,pe33shin52,pe1;pe5;pe5;be6;be6;be6,,pɕiŋ,True,result_all_converted.xlsx,pᴇ³³ɕiŋ⁵²,ok,rule_from_trusted_wupin
r01600,177,夹衣裳,kaeq3i55zaon52,kaeq7;kaeq7;gaeq8;gaeq8,夹的上衣,kʔizɒŋkl,True,result_all_converted.xlsx,kæʔ³i⁵⁵zɒŋ⁵²,ok,rule_from_trusted_wupin
r01601,177,夹衣,kaeq3i52,kaeq7;kaeq7;gaeq8;gaeq8,,kʔi,True,result_all_converted.xlsx,kæʔ³i⁵²,ok,rule_from_trusted_wupin
r01602,177,夹袄,kaeq3au55,kaeq7;kaeq7;gaeq8;gaeq8,,kkʔɒ,True,result_all_converted.xlsx,kæʔ³ɤ⁵⁵,ok,rule_from_trusted_wupin
r01603,177,夹裤,kaeq3khu55,kaeq7;kaeq7;gaeq8;gaeq8,,kkʰu,True,result_all_converted.xlsx,kæʔ³kʰu⁵⁵,ok,rule_from_trusted_wupin
r01604,177,夹袍子,kaeq3bau55tsy52,kaeq7;kaeq7;gaeq8;gaeq8tsy3;tseq7,,fkbɒsts,True,result_all_converted.xlsx,kæʔ³bɤ⁵⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r01605,177,棉毛衫,mien11mhau55saen52,mhau1;mau2,,fmiẽmɒs,True,result_all_converted.xlsx,miẽ¹¹hmɤ⁵⁵sæ̃⁵²,ok,rule_from_trusted_wupin
r01606,177,卫生衫,we115san55saen52,we4;we6san1;seon1,,lltɦusəŋsæ̃,True,result_all_converted.xlsx,ɦᴇ¹¹⁵saŋ⁵⁵sæ̃⁵²,ok,rule_from_trusted_wupin
r01607,177,球衫,jieu11saen52,,,kdʑiɤs,True,result_all_converted.xlsx,dʑiə¹¹sæ̃⁵²,ok,rule_from_trusted_wupin
r01608,177,棉毛裤,mien11mhau55khu52,mhau1;mau2,,miẽmɒkʰu,True,result_all_converted.xlsx,miẽ¹¹hmɤ⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01609,178,第六章,di11loq1tsaon11,,绍兴方言分类词汇上,,True,result_all_converted.xlsx,di¹¹loʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin
r01610,178,卫生裤,we115san55khu52,we4;we6san1;seon1,,lɦusəŋkʰu,True,result_all_converted.xlsx,ɦᴇ¹¹⁵saŋ⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01611,178,球裤,jieu11khu55,,,kkikʰ,True,result_all_converted.xlsx,dʑiə¹¹kʰu⁵⁵,ok,rule_from_trusted_wupin
r01612,178,毛线衫,mhau33shien55saen52,mhau1;mau2,,fmɕisæ̃,True,result_all_converted.xlsx,hmɤ³³ɕiẽ⁵⁵sæ̃⁵²,ok,rule_from_trusted_wupin
r01613,178,毛线裤,mhau33shien55khu52,mhau1;mau2,,mɒɕiẽkʰu,True,result_all_converted.xlsx,hmɤ³³ɕiẽ⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01614,178,绑身,paon335seen52,seen1;shin1,,lpɒŋsẽ,True,result_all_converted.xlsx,pɒŋ³³⁵sẽ⁵²,ok,rule_from_trusted_wupin
r01615,178,背心,pe33shin52,pe1;pe5;pe5;be6;be6;be6,,pɕiŋ,True,result_all_converted.xlsx,pᴇ³³ɕiŋ⁵²,ok,rule_from_trusted_wupin
r01616,178,背裕,pe33yu55,pe1;pe5;pe5;be6;be6;be6,,,True,result_all_converted.xlsx,pᴇ³³ɦy⁵⁵,ok,rule_from_trusted_wupin
r01617,178,马甲,mha33ciaq5,mha1;mo4ciaq7;kaeq7,,lllmokʔ,True,result_all_converted.xlsx,hma³³tɕiaʔ⁵,ok,rule_from_trusted_wupin
r01618,178,棉袄,mien11au55,,,kmiẽŋ,True,result_all_converted.xlsx,miẽ¹¹ɤ⁵⁵,ok,rule_from_trusted_wupin
r01619,178,棉裤,mien11khu55,,,miẽkʰu,True,result_all_converted.xlsx,miẽ¹¹kʰu⁵⁵,ok,rule_from_trusted_wupin
r01620,178,棉袍子,mien11bau55tsy52,tsy3;tseq7,,fmiẽbts,True,result_all_converted.xlsx,miẽ¹¹bɤ⁵⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r01621,178,大衣,da11i11,do6,,dai,True,result_all_converted.xlsx,da¹¹i¹¹,ok,rule_from_trusted_wupin
r01622,178,裤,khu33,,,kʰu,True,result_all_converted.xlsx,kʰu³³,ok,rule_from_trusted_wupin
r01623,178,西装裤,shi33tsaon55khu52,,西服裤,ɕittsɒŋkʰuk,True,result_all_converted.xlsx,ɕi³³tsɒŋ⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01624,178,西装短裤,shi33tsaon55toen55khu52,,西服短裤,ɕitsɒŋtkʰukk,True,result_all_converted.xlsx,ɕi³³tsɒŋ⁵⁵tø̃⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01625,178,短脚裤,toen335ciaq5khu52,,短裤裤衩儿,ttɕiaʔkʰulʔkl,True,result_all_converted.xlsx,tø̃³³⁵tɕiaʔ⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01626,178,牛头水裤,gnieu11deu55sy55khu52,sy3;se3,,kniɤdskʰu,True,result_all_converted.xlsx,ȵiə¹¹də⁵⁵sɿ⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01627,178,团团裤,doen11doen55khu52,doen2;doen2doen2;doen2,中式长裤,dødkʰulk,True,result_all_converted.xlsx,dø̃¹¹dø̃⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01628,178,拢裤,lon11khu55,ihon3;lon4,一种渔民穿的腰间多裤腿肥大的裤子,loŋkʰu,True,result_all_converted.xlsx,loŋ¹¹kʰu⁵⁵,ok,rule_from_trusted_wupin
r01629,178,开档裤,khe33taon55khu52,taon3;taon5,,,True,result_all_converted.xlsx,kʰᴇ³³tɒŋ⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01630,178,两裆裤,lian115taon55khu52,,小孩穿的不会露出屁股的裤子,,True,result_all_converted.xlsx,liaŋ¹¹⁵tɒŋ⁵⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01631,178,连脚裤,lien11ciaq5khu52,,婴儿穿的连着鞋的裤子,itliẽtiaʔkʰulʑf,True,result_all_converted.xlsx,liẽ¹¹tɕiaʔ⁵kʰu⁵²,ok,rule_from_trusted_wupin
r01632,178,田鸡皮,dien11ci55bi52,,婴儿穿的连衣裤,liiẽtibi,True,result_all_converted.xlsx,diẽ¹¹tɕi⁵⁵bi⁵²,ok,rule_from_trusted_wupin
r01633,178,裙,jioen231,,,tdʑi,True,result_all_converted.xlsx,dʑiø̃²³¹,ok,rule_from_trusted_wupin
r01634,178,连衫裙,lien11saen55jioen52,,连衣裙,kllisæ̃dʑiø,True,result_all_converted.xlsx,liẽ¹¹sæ̃⁵⁵dʑiø̃⁵²,ok,rule_from_trusted_wupin
r01635,178,抱裙,bau115jioen52,,,tbɒldʑilllllti,True,result_all_converted.xlsx,bɤ¹¹⁵dʑiø̃⁵²,ok,rule_from_trusted_wupin
r01636,178,马褂,mha33kuo55,mha1;mo4,,tmokuollltkkttʰ,True,result_all_converted.xlsx,hma³³kuɒ⁵⁵,ok,rule_from_trusted_wupin
r01637,178,披风,phi33fon52,,,pʰifoŋ,True,result_all_converted.xlsx,pʰi³³foŋ⁵²,ok,rule_from_trusted_wupin
r01638,178,一口钟,iq3kheu55tson52,tson1;tson1,小孩穿的披风,lliʔkʰtsoŋll,True,result_all_converted.xlsx,iʔ³kʰə⁵⁵tsoŋ⁵²,ok,rule_from_trusted_wupin
r01639,178,蜡烛包,laeq1tsoq5pa52,pau1,,tlʔtsoʔpɒtfttll,True,result_all_converted.xlsx,læʔ¹tsoʔ⁵pa⁵²,ok,rule_from_trusted_wupin
r01640,179,在外,dze115nga52,uze4;ze4nga6;wa6,但两手要束缚住,lli,True,result_all_converted.xlsx,dzᴇ¹¹⁵ŋa⁵²,ok,rule_from_trusted_wupin
r01641,179,领头,lin115deu52,,领子,liŋdɤ,True,result_all_converted.xlsx,liŋ¹¹⁵də⁵²,ok,rule_from_trusted_wupin
r01642,179,肩,cien52,,领和肩之间的距离,kʰotiẽlli,True,result_all_converted.xlsx,tɕiẽ⁵²,ok,rule_from_trusted_wupin
r01643,179,肩,cien52,,两腋之间的距离,kʰotiẽlli,True,result_all_converted.xlsx,tɕiẽ⁵²,ok,rule_from_trusted_wupin
r01644,179,身,seen52,seen1;shin1,指胸围和腰围,,True,result_all_converted.xlsx,sẽ⁵²,ok,rule_from_trusted_wupin
r01645,179,袖口,zhieu11kheu11,,袖子袖口儿,llivkʰilil,True,result_all_converted.xlsx,ʑiə¹¹kʰə¹¹,ok,rule_from_trusted_wupin
r01646,179,袖口头,zhieu11kheu11deu11,,袖口儿,llʑivkʰdlll,True,result_all_converted.xlsx,ʑiə¹¹kʰə¹¹də¹¹,ok,rule_from_trusted_wupin
r01647,179,大襟,da11cin11,do6,,tottiŋ,True,result_all_converted.xlsx,da¹¹tɕiŋ¹¹,ok,rule_from_trusted_wupin
r01648,179,小襟,shiau335cin52,,,tɕiɒtɕiŋ,True,result_all_converted.xlsx,ɕiɤ³³⁵tɕiŋ⁵²,ok,rule_from_trusted_wupin
r01649,179,对,te33,to5;te5;te5,面襟,tftmiẽltɕiŋ,True,result_all_converted.xlsx,tᴇ³³,ok,rule_from_trusted_wupin
r01650,179,领口,lin115kheu52,,,illiŋlkʰɤs,True,result_all_converted.xlsx,liŋ¹¹⁵kʰə⁵²,ok,rule_from_trusted_wupin
r01651,179,下裾头,gho115ciu55deu52,gho4;gho6;yo4ctu4;ke1,下摆,,True,result_all_converted.xlsx,ɦɒ¹¹⁵tɕy⁵⁵də⁵²,ok,rule_from_trusted_wupin
r01652,179,衩,tsho52,,开衩儿,,True,result_all_converted.xlsx,tsʰɒ⁵²,ok,rule_from_trusted_wupin
r01653,179,禔,,,的边缘,,False,result_all_converted.xlsx,,ok,rule_from_trusted_wupin
r01654,179,贴边,thiaq3pien52,thiq7,,ltʰiʔpi,True,result_all_converted.xlsx,tʰiaʔ³piẽ⁵²,ok,rule_from_trusted_wupin
r01655,179,裤腰,khu33iau33,,,kʰuiɒi,True,result_all_converted.xlsx,kʰu³³iɤ³³,ok,rule_from_trusted_wupin
r01656,179,裤档,khu33taon33,taon3;taon5,,,True,result_all_converted.xlsx,kʰu³³tɒŋ³³,ok,rule_from_trusted_wupin
r01657,179,裤脚管,khu33ciaq3kuoen33,,裤腿,kʰutiaʔkuøl,True,result_all_converted.xlsx,kʰu³³tɕiaʔ³kuø̃³³,ok,rule_from_trusted_wupin
r01658,179,裤脚,khu33ciaq3,,裤脚儿,lkʰtiaʔllll,True,result_all_converted.xlsx,kʰu³³tɕiaʔ³,ok,rule_from_trusted_wupin
r01659,179,裤脚头,khu33ciaq3deu33,,,kʰutɕiaʔdɤ,True,result_all_converted.xlsx,kʰu³³tɕiaʔ³də³³,ok,rule_from_trusted_wupin
r01660,179,袋袋,de11de11,,衣服兜儿,td,True,result_all_converted.xlsx,dᴇ¹¹dᴇ¹¹,ok,rule_from_trusted_wupin
r01661,179,抄袋,tshau33de55,,可插手的衣服兜儿,tsʰdil,True,result_all_converted.xlsx,tsʰɤ³³dᴇ⁵⁵,ok,rule_from_trusted_wupin
r01662,179,外,nga11,nga6;wa6,,abf,True,result_all_converted.xlsx,ŋa¹¹,ok,rule_from_trusted_wupin
r01663,179,面儿,mien115gni52,mien4;mien6;mien6;mien612;ghi2;i2,,,True,result_all_converted.xlsx,miẽ¹¹⁵ȵi⁵²,ok,rule_from_trusted_wupin
r01664,179,里,li113,li4;114;li4,,libæ̃il,True,result_all_converted.xlsx,li¹¹³,ok,rule_from_trusted_wupin
r01665,179,里子,li115tsy52,li4;114;li4tsy3;tseq7,,,True,result_all_converted.xlsx,li¹¹⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r01666,179,衬布,tsheen33pu33,tshoen5;tshoen5pu5,,tsʰẽpu,True,result_all_converted.xlsx,tsʰẽ³³pu³³,ok,rule_from_trusted_wupin
r01667,179,垫肩,dien11cien11,,,diẽtɕi,True,result_all_converted.xlsx,diẽ¹¹tɕiẽ¹¹,ok,rule_from_trusted_wupin
r01668,179,纽子,gnieu115tsy52,tsy3;tseq7,,lfȵitslll,True,result_all_converted.xlsx,ȵiə¹¹⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r01669,179,衣纽儿,i33gnieu55gni52,12;ghi2;i2,,,True,result_all_converted.xlsx,i³³ȵiə⁵⁵ȵi⁵²,ok,rule_from_trusted_wupin
r01670,179,纽,gnieu113,,,,True,result_all_converted.xlsx,ȵiə¹¹³,ok,rule_from_trusted_wupin
r01671,179,扣,kheu33,,扣儿,,True,result_all_converted.xlsx,kʰə³³,ok,rule_from_trusted_wupin
r01672,180,第六章,di11loq1tsaon11,,绍兴方言分类词汇上,,True,result_all_converted.xlsx,di¹¹loʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin
r01673,180,纽扣,gnieu115kheu52,,,ŋikʰɤ,True,result_all_converted.xlsx,ȵiə¹¹⁵kʰə⁵²,ok,rule_from_trusted_wupin
r01674,180,扣眼,kheu33ngaen33,,,kʰɤŋ,True,result_all_converted.xlsx,kʰə³³ŋæ̃³³,ok,rule_from_trusted_wupin
r01675,180,捺扣,naeq1kheu55,,子母扣儿,nʔkʰɤl,True,result_all_converted.xlsx,næʔ¹kʰə⁵⁵,ok,rule_from_trusted_wupin
r01676,180,风纪扣,fon33ci55kheu52,,制服或中山装的领扣儿,ftɕikʰɤlllill,True,result_all_converted.xlsx,foŋ³³tɕi⁵⁵kʰə⁵²,ok,rule_from_trusted_wupin
r01677,180,帽,ma11,ma6;mau6,,ɒ,True,result_all_converted.xlsx,ma¹¹,ok,rule_from_trusted_wupin
r01678,180,帽檐儿,ma11yen11gni11,ma6;mau612;ghi2;i2,,,True,result_all_converted.xlsx,ma¹¹ɦẽ¹¹ȵi¹¹,ok,rule_from_trusted_wupin
r01679,180,制帽,tsy33ma33,tsy5;tsy5ma6;mau6,,tsmɒ,True,result_all_converted.xlsx,tsɿ³³ma³³,ok,rule_from_trusted_wupin
r01680,180,铜盆帽,don11been55ma52,ma6;mau6,旧时的一种礼帽,lfdoŋbẽmɒlllllkkl,True,result_all_converted.xlsx,doŋ¹¹bẽ⁵⁵ma⁵²,ok,rule_from_trusted_wupin
r01681,180,草帽,tshau335ma52,ma6;mau6,,tsʰɒmɒ,True,result_all_converted.xlsx,tsʰɤ³³⁵ma⁵²,ok,rule_from_trusted_wupin
r01682,180,毡帽,tseen33ma55,ma6;mau6,,tsɒ,True,result_all_converted.xlsx,tsẽ³³ma⁵⁵,ok,rule_from_trusted_wupin
r01683,180,油豆腐帽,yeu11deu55vu55ma52,yeu2;yeu6gnmma6;mau6,种把帽檐拉下来可以罩住整个头部,iɦiɤdlɦulmɒfkli,True,result_all_converted.xlsx,ɦə¹¹də⁵⁵vu⁵⁵ma⁵²,ok,rule_from_trusted_wupin
r01684,180,的绒帽,tiq3gnion55ma52,ma6;mau6,,,True,result_all_converted.xlsx,tiʔ³ȵioŋ⁵⁵ma⁵²,ok,rule_from_trusted_wupin
r01685,180,秋帽,chieu33ma55,chieu1ma6;mau6,瓜皮帽,fkltʰiɤmɒklkl,True,result_all_converted.xlsx,tɕʰiə³³ma⁵⁵,ok,rule_from_trusted_wupin
r01686,180,箬帽,gniaq1ma55,ghiaq8;zoq8ma6;mau6,斗笠,,True,result_all_converted.xlsx,ȵiaʔ¹ma⁵⁵,ok,rule_from_trusted_wupin
r01687,180,头巾,deu11cin52,,,ldɤtɕiŋ,True,result_all_converted.xlsx,də¹¹tɕiŋ⁵²,ok,rule_from_trusted_wupin
r01688,180,围身,yu11seen52,yu2;we2seen1;shin1,围裙,tlɦyslt,True,result_all_converted.xlsx,ɦy¹¹sẽ⁵²,ok,rule_from_trusted_wupin
r01689,180,围巾,yu11cin52,yu2;we2,,llllɦytɕiŋ,True,result_all_converted.xlsx,ɦy¹¹tɕiŋ⁵²,ok,rule_from_trusted_wupin
r01690,180,项围,ghaon115yu52,yu2;we2,,llɦɒŋɦus,True,result_all_converted.xlsx,ɦɒŋ¹¹⁵ɦy⁵²,ok,rule_from_trusted_wupin
r01691,180,拦馋,ihaen33daen52,laen2dzaen2;dzaen2;zaen2;zaen2,围嘴儿,læ̃zæ̃l,True,result_all_converted.xlsx,hiæ̃³³dæ̃⁵²,ok,rule_from_trusted_wupin
r01692,180,拦馋袋,ihaen33daen55de52,laen2dzaen2;dzaen2;zaen2;zaen2,,llzæ̃d,True,result_all_converted.xlsx,hiæ̃³³dæ̃⁵⁵dᴇ⁵²,ok,rule_from_trusted_wupin
r01693,180,肚兜,tu335teu52,tu5;du4,兜肚,ld,True,result_all_converted.xlsx,tu³³⁵tə⁵²,ok,rule_from_trusted_wupin
r01694,180,尿布头,shi33pu55deu52,tc;nepu5,尿布,kiipudɤki,True,result_all_converted.xlsx,ɕi³³pu⁵⁵də⁵²,ok,rule_from_trusted_wupin
r01695,180,衲,neq23,neq8;noeq8,垫子,,True,result_all_converted.xlsx,nᴇʔ²³,ok,rule_from_trusted_wupin
r01696,180,手套,seu335thau52,,,ttʰ,True,result_all_converted.xlsx,sə³³⁵tʰɤ⁵²,ok,rule_from_trusted_wupin
r01697,180,耳朵套,gni115to55thau52,gni4;14,,lnitotʰɒ,True,result_all_converted.xlsx,ȵi¹¹⁵tɒ⁵⁵tʰɤ⁵²,ok,rule_from_trusted_wupin
r01698,180,袖套,zhieu11thau11,,,izitʰ,True,result_all_converted.xlsx,ʑiə¹¹tʰɤ¹¹,ok,rule_from_trusted_wupin
r01699,180,绑腿,paon335the52,the1;liic1;the3,,pɒŋtʰ,True,result_all_converted.xlsx,pɒŋ³³⁵tʰᴇ⁵²,ok,rule_from_trusted_wupin
r01700,180,腰带,iau33ta55,,,iɒta,True,result_all_converted.xlsx,iɤ³³ta⁵⁵,ok,rule_from_trusted_wupin
r01701,180,裤带,khu33ta33,,,kʰuta,True,result_all_converted.xlsx,kʰu³³ta³³,ok,rule_from_trusted_wupin
r01702,181,背带,pe33ta55,pe1;pe5;pe5;be6;be6;be6,,tpta,True,result_all_converted.xlsx,pᴇ³³ta⁵⁵,ok,rule_from_trusted_wupin
